DBMS	RUNID	QUERYNUM	UPPER_CARD	LOWER_CARD	UPPER_GEN	LOWER_GEN	UPPER_PLAN	LOWER_PLAN	UPPER_CQT	LOWER_CQT	UPPER_GEN_TXT	LOWER_GEN_TXT
pgsql	796	33	1950000	1940000	4	4	-1892096391135044864	-4960409703538695104	3405	3345	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	35	930000	920000	4	4	-1127826528833904260	-1127826528833904260	5145	5100	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	35	1010000	1000000	4	4	-4284422610053163652	1728058906263735036	5440	5840	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	36	920000	910000	4	4	-3142482502504108800	8479971434163029248	1970	1920	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	37	550000	540000	4	4	2856137029885638912	2360924358636520704	1110	1060	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	38	370000	360000	4	4	7396688187575528736	-349302116282932736	1275	1285	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	41	20000	10000	4	6	-7744872987684946052	-5036943300068302238	135	130	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	42	70000	60000	9	9	1065248618616820808	3263908517067143068	330	320	Hash Join,Hash,Index Only Scan,Nested Loop,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Index Only Scan,Nested Loop,Seq Scan
pgsql	796	43	110000	100000	4	4	-2066393482809691072	-4435749119089356032	125	110	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	43	1650000	1640000	4	4	-2066393482809691072	-4435749119089356032	3060	3140	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	44	1840000	1830000	4	4	7274910789418826496	-2331578909087087360	3115	3110	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	49	20000	10000	5	6	7133301032814637732	1396344337447032706	650	550	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	796	49	1010000	1000000	5	5	7827510253655966884	6270000817280220132	4000	3960	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Merge Join,Seq Scan,Sort
pgsql	796	49	1470000	1460000	5	4	7827510253655966884	-1777086995178703492	4795	3605	Hash Join,Hash,Merge Join,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	50	60000	50000	4	4	1861538226927016192	-8588427621355839744	85	60	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	50	350000	340000	4	4	-8588427621355839744	1861538226927016192	560	555	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	51	100000	90000	4	4	2892422147880110844	2892422147880110844	150	135	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	51	210000	200000	4	4	-5023350475287993988	2892422147880110844	330	300	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	796	56	210000	200000	4	4	6593190827245167680	-8588427621355839744	310	320	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	530000	520000	4	4	6593190827245167680	1861538226927016192	880	910	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	570000	560000	4	4	-2357656479855920064	-8588427621355839744	955	940	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	930000	920000	4	4	1861538226927016192	6593190827245167680	1945	1800	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	940000	930000	4	4	-2357656479855920064	1861538226927016192	1860	1945	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1030000	1020000	4	4	-8588427621355839744	-2357656479855920064	2165	2110	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1040000	1030000	4	4	-2357656479855920064	-8588427621355839744	2175	2165	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1090000	1080000	4	4	-4727012116135585024	-8588427621355839744	2670	2345	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1130000	1120000	4	4	-8588427621355839744	-4727012116135585024	2535	2780	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1160000	1150000	4	4	-8588427621355839744	-8588427621355839744	2640	2605	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1220000	1210000	4	4	-4727012116135585024	-2357656479855920064	3230	2825	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1280000	1270000	4	4	-4727012116135585024	-2357656479855920064	3525	3065	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1380000	1370000	4	4	-8588427621355839744	-4727012116135585024	3955	3970	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1820000	1810000	4	4	-8588427621355839744	-2357656479855920064	6125	5972.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1830000	1820000	4	4	-8588427621355839744	-8588427621355839744	6200	6125	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	56	1920000	1910000	4	4	-8588427621355839744	-8588427621355839744	6905	6825	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	61	830000	820000	4	4	2235505026673155136	4414932951755157248	1690	1710	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	796	61	1070000	1060000	4	4	918092953197850368	422234083291147776	2460	2210	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
