ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19060	181	96201	2	96203	194	15	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	182	96200	4	96204	190	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	183	96207	3	96210	196	12	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	184	96203	1	96204	194	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	185	96201	3	96204	194	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	186	96204	1	96205	194	18	2230	0	0	0	0	0	0	0	0	0	0	0	22960	40	20480	0	0
19060	187	96202	2	96204	192	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	188	96204	1	96205	196	14	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	189	96199	5	96204	194	17	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	190	96203	1	96204	190	18	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	191	96200	3	96203	196	14	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	192	96203	1	96204	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	193	96202	1	96203	192	18	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
